client_id,bank_district_id,frequency,lor,client_district_id,age,age_group,Gender,region,nb_inhabitants,nb_cities,urban_inhabitants_ratio,avg_salary,unemployment_rate_96,nb_entrepreneurs_per_1000,nb_crimes_96,unemployment_growth,crime_growth_rate,population_per_city,total_credit,avg_credit_amount,total_withdrawal,avg_withdrawal_amount,debit_count,credit_count,trans_count,avg_trans_amount,max_trans_amount,min_trans_amount,std_trans_amount,net_Flow,last_balance,avg_balance,max_balance,min_balance,std_balance,balance_range,first_balance,balance_growth_pct,median_balance,neg_balance_count,days_since_first_trans,transaction_span_days,avg_days_between_transactions,trans_freq_per_month,credits_per_month,debits_per_month,transaction_activity_ratio,cash_withdrawal_count,card_withdrawal_count,cash_deposit_count,transfer_in_count,transfer_out_count,total_cash_withdrawal,total_card_withdrawal,total_cash_deposit,card_withdrawal_ratio,cash_deposit_ratio,card_type,orders_count,total_order_amount,avg_order_amount,max_order_amount,min_order_amount,insurance_order_count,household_order_count,leasing_order_count,loan_order_count,loans_1996_count,good_loan_count,bad_loan_count,total_loan_amount,loan_duration,monthly_payments,target_loan_1997,target_card_1997
3852,10,POPLATEK MESICNE,1,10,44,40,F,central Bohemia,92084,5,46.7,10124,0.54,141,4316,-3.57,13.28,18416.8,272893.5,11370.5625,278847.2,5362.446153846154,52,24.0,76,7259.746052631578,31250.0,14.6,8213.524234016979,-5953.700000000012,38808.2,38535.84210526316,57152.8,19824.2,8049.391997913266,37328.600000000006,42562.2,-8.82,38815.0,0.0,361,361,4.8133333333333335,6.333333333333333,2.0,4.333333333333333,551740.7,40,0.0,12.0,0.0,12.0,189375.2,0.0,270830.0,0.0,0.5,None,1.0,7456.0,7456.0,7456.0,7456.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1272,8,POPLATEK MESICNE,1,8,52,50,M,central Bohemia,112065,8,69.4,11277,1.44,127,4987,15.2,-3.71,14008.12,39319.9,1638.3291666666667,41187.2,823.7439999999999,50,24.0,74,1087.9337837837838,4200.0,14.6,1245.8214248204483,-1867.2999999999956,12635.6,14124.045945945947,17862.4,10346.7,1735.8619333226602,7515.700000000001,17723.0,-28.71,14092.55,0.0,359,359,4.917808219178082,6.166666666666667,2.0,4.166666666666667,80507.1,26,0.0,0.0,12.0,24.0,15435.2,0.0,0.0,0.0,0.0,None,2.0,2146.0,1073.0,1914.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4371,32,POPLATEK TYDNE,1,32,28,20,M,north Bohemia,105058,10,81.0,9272,3.22,118,4505,15.0,3.8,10505.8,460183.8,17699.37692307692,452090.0,11302.25,40,26.0,66,13822.330303030303,47928.0,30.0,15383.710625523247,8093.799999999988,23702.3,46830.204545454544,125522.8,7738.9,27895.352720841023,117783.90000000001,51193.5,-53.7,43975.8,0.0,365,365,5.615384615384615,5.5,2.1666666666666665,3.3333333333333335,912273.8,30,0.0,14.0,0.0,10.0,332560.0,0.0,458159.0,0.0,0.5384615384615384,None,1.0,11953.0,11953.0,11953.0,11953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2399,42,POPLATEK MESICNE,1,42,53,50,F,east Bohemia,95907,7,59.1,8388,2.94,87,1668,21.99,0.6,13701.0,4094.4,272.96,13000.0,1857.142857142857,7,15.0,22,777.0181818181819,3500.0,90.4,1026.2561212096846,-8905.6,22359.2,28461.890909090907,33235.8,22268.8,3762.811449145198,10967.000000000004,30464.6,-26.61,30271.5,0.0,339,339,16.142857142857142,1.8333333333333333,1.25,0.5833333333333334,17094.4,7,0.0,4.0,0.0,0.0,13000.0,0.0,3100.0,0.0,0.26666666666666666,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3090,32,POPLATEK MESICNE,1,32,28,20,M,north Bohemia,105058,10,81.0,9272,3.22,118,4505,15.0,3.8,10505.8,151366.7,6054.668000000001,158131.2,3593.890909090909,44,25.0,69,4485.476811594203,29920.0,14.6,5396.915407083856,-6764.5,27713.6,28672.998550724635,48080.1,13037.1,7356.626253439274,35043.0,45731.7,-39.4,28615.1,0.0,360,360,5.294117647058823,5.75,2.0833333333333335,3.6666666666666665,309497.9,32,0.0,13.0,0.0,12.0,96655.2,0.0,149984.0,0.0,0.52,None,1.0,5123.0,5123.0,5123.0,5123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13608,37,POPLATEK MESICNE,1,37,33,30,F,north Bohemia,114006,9,62.3,9065,5.39,123,4166,20.85,0.46,12667.33,201398.3,9590.395238095238,182546.2,4056.5822222222223,45,21.0,66,5817.340909090909,45673.0,14.6,10135.10544493707,18852.099999999977,53375.3,40681.336363636365,78430.8,20817.2,15414.600308505087,57613.600000000006,78430.8,-31.95,37227.899999999994,0.0,358,358,5.507692307692308,5.5,1.75,3.75,383944.5,45,0.0,9.0,0.0,0.0,182546.2,0.0,199533.0,0.0,0.42857142857142855,None,1.0,2482.0,2482.0,2482.0,2482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4670,51,POPLATEK MESICNE,1,51,28,20,F,east Bohemia,121947,11,70.5,8541,2.97,131,3839,18.33,9.81,11086.09,130649.1,4214.487096774194,119147.2,3055.0564102564103,39,31.0,70,3568.5185714285712,13600.0,14.6,3776.7163061562273,11501.900000000009,38692.1,29982.77857142857,45487.1,16718.5,7196.072489764115,28768.6,21310.2,81.57,30164.35,0.0,361,361,5.231884057971015,5.833333333333333,2.5833333333333335,3.25,249796.3,27,0.0,19.0,0.0,12.0,48815.2,0.0,129196.0,0.0,0.6129032258064516,None,1.0,5861.0,5861.0,5861.0,5861.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4250,72,POPLATEK MESICNE,1,72,35,30,F,north Moravia,226122,4,62.6,8994,4.79,110,9208,26.05,-4.8,56530.5,219437.2,8777.488000000001,219522.2,6272.062857142858,35,25.0,60,7315.990000000001,25016.0,14.6,7875.138953795878,-85.0,35327.9,35412.146666666675,57688.7,20715.9,9320.534727539878,36972.799999999996,52089.9,-32.18,34303.850000000006,0.0,354,354,6.0,5.0,2.0833333333333335,2.9166666666666665,438959.4,35,0.0,1.0,12.0,0.0,219522.2,0.0,1000.0,0.0,0.04,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2451,42,POPLATEK MESICNE,1,42,57,50,M,east Bohemia,95907,7,59.1,8388,2.94,87,1668,21.99,0.6,13701.0,89326.0,2791.4375,87675.2,1992.6181818181817,44,32.0,76,2328.963157894737,7010.0,14.6,1902.4464695643592,1650.800000000003,20996.3,20050.39342105263,27674.0,10945.6,3457.4477962541696,16728.4,16225.6,29.4,20199.65,0.0,361,361,4.8133333333333335,6.333333333333333,2.6666666666666665,3.6666666666666665,177001.2,32,0.0,20.0,0.0,12.0,50295.2,0.0,88350.0,0.0,0.625,None,2.0,6325.0,3162.5,3210.0,3115.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3477,37,POPLATEK MESICNE,1,37,31,30,M,north Bohemia,114006,9,62.3,9065,5.39,123,4166,20.85,0.46,12667.33,580687.4,24195.308333333334,582512.2,10990.796226415094,53,24.0,77,15106.488311688312,66615.0,14.6,18828.203103029788,-1824.7999999999302,42956.1,64920.18831168831,125337.9,25890.2,23063.149387171587,99447.7,42666.3,0.68,61571.4,0.0,365,365,4.802631578947368,6.416666666666667,2.0,4.416666666666667,1163199.6,41,0.0,0.0,12.0,12.0,518852.2,0.0,0.0,0.0,0.0,classic,1.0,5305.0,5305.0,5305.0,5305.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3188,68,POPLATEK MESICNE,1,68,20,20,F,north Moravia,228848,6,57.2,9893,4.72,96,5887,15.4,4.7,38141.33,171652.3,6866.092,169583.2,2355.3222222222225,72,25.0,97,3517.8917525773195,19323.0,14.6,4731.545428527866,2069.0999999999767,39686.9,31494.976288659796,49684.9,13546.5,7257.22297533311,36138.4,25397.6,56.26,30640.4,0.0,365,365,3.8020833333333335,8.083333333333334,2.0833333333333335,6.0,341235.5,36,0.0,13.0,0.0,36.0,122795.2,0.0,169966.0,0.0,0.52,None,3.0,3899.0,1299.6666666666667,2536.0,571.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
666,26,POPLATEK MESICNE,1,26,14,10,M,west Bohemia,170449,1,100.0,10787,3.09,131,6261,17.05,3.64,170449.0,92546.2,2056.5822222222223,97825.2,2795.005714285714,35,45.0,80,2379.6425,37298.0,14.6,6086.108619557898,-5279.0,26056.2,30784.16625,70450.1,16928.5,14753.670647878163,53521.600000000006,28935.3,-9.95,25173.5,0.0,364,364,4.6075949367088604,6.666666666666667,3.75,2.9166666666666665,190371.4,30,5.0,33.0,0.0,0.0,93125.2,4700.0,90936.0,0.14285714285714285,0.7333333333333333,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1310,41,POPLATEK MESICNE,1,41,19,10,F,north Bohemia,118650,3,85.6,9832,4.48,114,5471,34.94,-15.11,39550.0,157320.7,6555.029166666667,176143.2,3387.369230769231,52,24.0,76,4387.682894736842,17980.0,14.6,4805.789029532006,-18822.5,22608.6,29921.47894736842,46244.5,19777.1,6868.161610529483,26467.4,40416.6,-44.06,29268.4,0.0,365,365,4.866666666666666,6.333333333333333,2.0,4.333333333333333,333463.9,32,8.0,12.0,0.0,12.0,90375.2,17800.0,155830.0,0.15384615384615385,0.5,junior,1.0,5664.0,5664.0,5664.0,5664.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
566,47,POPLATEK MESICNE,1,47,50,50,F,east Bohemia,162580,6,72.8,9538,1.81,111,5410,19.87,-11.01,27096.67,136001.5,5230.826923076923,137247.2,1653.5807228915664,83,26.0,109,2506.8688073394496,14962.0,14.6,3481.6287962329857,-1245.7000000000116,33949.9,25512.708256880735,38693.5,12757.5,5600.8823867832925,25936.0,32301.2,5.1,24998.2,0.0,365,365,3.3796296296296298,9.083333333333334,2.1666666666666665,6.916666666666667,273248.7,35,0.0,14.0,0.0,48.0,64275.2,0.0,134674.0,0.0,0.5384615384615384,None,4.0,6081.0,1520.25,4695.0,202.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
62,77,POPLATEK MESICNE,1,77,64,60,M,north Moravia,148545,4,53.5,8909,5.56,113,3590,38.65,3.76,37136.25,52218.4,2175.766666666667,42807.2,1476.110344827586,29,24.0,53,1792.935849056604,4277.0,14.6,1790.4856241871648,9411.200000000004,23546.6,18748.17358490566,27049.6,12986.8,3467.326958643356,14062.8,18397.8,27.99,18397.8,0.0,356,356,6.846153846153846,4.416666666666667,2.0,2.4166666666666665,95025.6,17,0.0,0.0,12.0,12.0,8595.2,0.0,0.0,0.0,0.0,None,1.0,2851.0,2851.0,2851.0,2851.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1713,65,POPLATEK MESICNE,1,65,61,60,M,south Moravia,114200,4,43.7,8403,5.72,105,2718,-0.35,26.01,28550.0,185727.9,7738.662499999999,212331.2,3169.1223880597017,67,24.0,91,4374.275824175824,21244.0,14.6,5570.941865696016,-26603.300000000017,17853.8,31642.197802197803,49820.2,15340.6,8753.683653461776,34479.6,35657.2,-49.93,33150.4,0.0,363,363,4.033333333333333,7.583333333333333,2.0,5.583333333333333,398059.1,31,0.0,12.0,0.0,36.0,138975.2,0.0,184118.0,0.0,0.5,None,3.0,6113.0,2037.6666666666667,3477.0,620.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6987,1,POPLATEK MESICNE,1,1,28,20,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,256826.1,10701.0875,273115.2,4016.4,68,24.0,92,5760.231521739131,29418.0,14.6,7268.356967364733,-16289.100000000006,39573.1,31815.600000000002,50215.7,13350.3,9057.215616498055,36865.399999999994,39962.3,-0.97,31825.15,0.0,362,362,3.978021978021978,7.666666666666667,2.0,5.666666666666667,529941.3,32,0.0,12.0,0.0,36.0,154855.2,0.0,254956.0,0.0,0.5,None,3.0,9855.0,3285.0,7143.0,1299.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4101,1,POPLATEK MESICNE,1,1,26,20,F,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,126255.5,4855.9807692307695,138163.2,3289.6000000000004,42,26.0,68,3888.5102941176474,14169.0,14.6,3910.2058612119927,-11907.700000000012,27972.1,29197.761764705883,40140.6,17600.4,4601.208465987111,22540.199999999997,31579.9,-11.42,30264.800000000003,0.0,362,362,5.402985074626866,5.666666666666667,2.1666666666666665,3.5,264418.7,30,0.0,14.0,0.0,12.0,64495.2,0.0,124698.0,0.0,0.5384615384615384,None,1.0,6139.0,6139.0,6139.0,6139.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1776,30,POPLATEK MESICNE,1,30,42,40,F,west Bohemia,94812,10,81.8,9650,3.67,100,2804,8.58,-6.06,9481.2,45875.8,1581.9241379310347,49659.2,902.8945454545454,55,29.0,84,1137.3214285714287,4500.0,14.6,1226.1424573842733,-3783.399999999994,20316.6,17745.90357142857,24521.4,11178.3,2921.0178885395103,13343.100000000002,23290.4,-12.77,17900.25,0.0,363,363,4.373493975903615,7.0,2.4166666666666665,4.583333333333333,95535.00000000001,31,0.0,5.0,12.0,24.0,24195.2,0.0,6800.0,0.0,0.1724137931034483,None,2.0,2122.0,1061.0,1904.0,218.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1722,68,POPLATEK MESICNE,1,68,63,60,M,north Moravia,228848,6,57.2,9893,4.72,96,5887,15.4,4.7,38141.33,63722.4,2655.1,63843.2,1520.0761904761905,42,24.0,66,1932.8121212121214,7400.0,14.6,2074.6034643546595,-120.79999999999563,26364.0,25288.631818181817,34825.3,15132.3,4724.7988243427335,19693.000000000004,25184.8,4.68,25544.95,0.0,362,362,5.569230769230769,5.5,2.0,3.5,127565.6,30,0.0,0.0,12.0,12.0,42315.2,0.0,0.0,0.0,0.0,None,1.0,1794.0,1794.0,1794.0,1794.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1964,17,POPLATEK MESICNE,1,17,65,60,M,south Bohemia,74062,7,61.4,8114,2.62,119,1181,10.08,17.75,10580.29,74267.4,3094.475,73927.2,1680.1636363636362,44,24.0,68,2179.3323529411764,9850.0,14.6,2440.0570337377135,340.1999999999971,26398.9,25353.326470588236,34051.4,15455.3,4618.912661300457,18596.100000000002,22544.3,17.1,25707.5,0.0,362,362,5.402985074626866,5.666666666666667,2.0,3.6666666666666665,148194.6,32,0.0,0.0,12.0,12.0,50755.2,0.0,0.0,0.0,0.0,None,1.0,1931.0,1931.0,1931.0,1931.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4961,54,POPLATEK MESICNE,1,54,14,10,M,south Moravia,387570,1,100.0,9897,1.96,140,18696,22.5,-0.13,387570.0,67229.0,2037.2424242424242,66125.2,1944.8588235294117,34,33.0,67,1990.3611940298508,27100.0,14.6,3992.8368757880776,1103.800000000003,25004.5,23264.449253731345,41777.4,14677.4,5915.2123856788785,27100.0,23586.2,6.01,22739.1,0.0,363,363,5.5,5.583333333333333,2.75,2.8333333333333335,133354.2,34,0.0,21.0,0.0,0.0,66125.2,0.0,66069.0,0.0,0.6363636363636364,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
904,1,POPLATEK MESICNE,1,1,64,60,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,76502.0,3187.5833333333335,73791.2,1475.8239999999998,50,24.0,74,2030.9891891891893,7100.0,14.6,2254.8880231935686,2710.800000000003,27915.8,30333.401351351353,36688.8,23390.6,2939.9721570060424,13298.200000000004,23390.6,19.35,30378.5,0.0,365,365,5.0,6.166666666666667,2.0,4.166666666666667,150293.2,26,0.0,0.0,12.0,24.0,36795.2,0.0,0.0,0.0,0.0,None,2.0,3083.0,1541.5,1629.0,1454.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3681,1,POPLATEK MESICNE,1,1,75,70,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,74391.9,3099.6625,74657.2,1659.0488888888888,45,24.0,69,2160.131884057971,6079.0,14.6,2172.496906075963,-265.3000000000029,28223.0,27822.715942028983,36187.7,16641.4,4650.008895931501,19546.299999999996,34567.4,-18.35,28361.4,0.0,361,361,5.3088235294117645,5.75,2.0,3.75,149049.1,33,0.0,0.0,12.0,12.0,46265.2,0.0,0.0,0.0,0.0,None,1.0,2366.0,2366.0,2366.0,2366.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4175,13,POPLATEK MESICNE,1,13,31,30,F,central Bohemia,53921,2,41.3,8598,3.26,123,1875,17.69,17.41,26960.5,288530.0,12022.083333333334,317919.2,7225.436363636364,44,24.0,68,8918.370588235293,32992.0,14.6,9478.777917609466,-29389.20000000001,34573.3,47309.0794117647,67767.7,26634.6,11256.55737821835,41133.1,44362.5,-22.07,51024.0,0.0,362,362,5.402985074626866,5.666666666666667,2.0,3.6666666666666665,606449.2,32,0.0,12.0,0.0,12.0,233175.19999999998,0.0,285934.0,0.0,0.5,None,1.0,7062.0,7062.0,7062.0,7062.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2059,43,POPLATEK MESICNE,1,43,24,20,M,east Bohemia,161854,6,76.3,9425,2.5,125,3891,45.35,-4.75,26975.67,39652.6,1652.1916666666666,39693.2,1017.7743589743588,39,24.0,63,1259.4571428571428,3960.0,14.6,1313.4846776018865,-40.599999999998545,17841.2,15161.244444444445,18411.7,11333.2,1657.9747167979417,7078.5,17431.8,2.35,14940.7,0.0,363,363,5.854838709677419,5.25,2.0,3.25,79345.8,27,0.0,0.0,12.0,12.0,13785.2,0.0,0.0,0.0,0.0,None,1.0,2159.0,2159.0,2159.0,2159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2586,8,POPLATEK MESICNE,1,8,30,30,M,central Bohemia,112065,8,69.4,11277,1.44,127,4987,15.2,-3.71,14008.12,375535.7,13411.989285714286,418300.2,5362.823076923077,78,28.0,106,7489.0179245283025,42494.0,14.6,9691.185993495987,-42764.5,34997.1,34259.38113207547,64262.7,10222.0,12380.335143337395,54040.7,49961.7,-29.95,32556.5,0.0,361,361,3.4380952380952383,8.833333333333334,2.3333333333333335,6.5,793835.9,42,0.0,4.0,12.0,36.0,260308.2,0.0,5200.0,0.0,0.14285714285714285,None,3.0,13166.0,4388.666666666667,6275.0,2154.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2173,56,POPLATEK MESICNE,1,56,45,40,F,south Moravia,124605,8,46.0,8772,4.98,126,3158,6.18,10.65,15575.62,163110.9,6796.287499999999,183159.2,3591.356862745098,51,24.0,75,4616.934666666666,19000.0,14.6,5090.318184195321,-20048.300000000017,32367.9,28159.106666666667,40120.7,12735.6,6092.022749916115,27385.1,33316.4,-2.85,29224.9,0.0,360,360,4.864864864864865,6.25,2.0,4.25,346270.1,39,0.0,12.0,0.0,12.0,120975.2,0.0,161654.0,0.0,0.5,None,2.0,6527.0,3263.5,5182.0,1345.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4493,33,POPLATEK MESICNE,1,33,49,40,M,north Bohemia,133777,11,84.7,8705,7.61,116,4859,32.35,4.49,12161.55,222603.4,9275.141666666666,204699.2,4177.534693877551,49,24.0,73,5853.460273972602,25489.5,14.6,6640.6579671650115,17904.199999999983,44440.7,33438.11643835616,54428.8,17347.7,8932.102108484467,37081.100000000006,25216.7,76.24,34420.6,0.0,365,365,5.069444444444445,6.083333333333333,2.0,4.083333333333333,427302.6,37,0.0,12.0,0.0,12.0,112995.2,0.0,220909.0,0.0,0.5,None,1.0,7642.0,7642.0,7642.0,7642.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1079,3,POPLATEK MESICNE,1,3,35,30,M,central Bohemia,75232,5,41.7,8980,2.21,111,2813,13.33,-0.39,15046.4,128589.59999999999,5357.9,133615.2,2619.9058823529413,51,24.0,75,3496.064,14703.0,14.6,3799.290149013259,-5025.60000000002,22132.9,22363.28,30332.4,12618.7,4324.647257729096,17713.7,23358.4,-5.25,23358.4,0.0,365,365,4.9324324324324325,6.25,2.0,4.25,262204.8,39,0.0,12.0,0.0,12.0,94975.2,0.0,127426.0,0.0,0.5,None,1.0,3220.0,3220.0,3220.0,3220.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3934,12,POPLATEK MESICNE,1,12,28,20,M,central Bohemia,107870,6,58.0,8754,4.31,137,3868,12.53,1.68,17978.33,37652.8,1568.8666666666668,33973.2,556.9377049180328,61,24.0,85,842.6588235294117,3066.0,14.6,1020.0911041589931,3679.600000000006,20328.1,16890.16117647059,20937.9,12332.5,2057.8221002921955,8605.400000000001,15823.9,28.46,16926.7,0.0,364,364,4.333333333333333,7.083333333333333,2.0,5.083333333333333,71626.0,25,0.0,0.0,12.0,36.0,9445.2,0.0,0.0,0.0,0.0,None,3.0,2044.0,681.3333333333334,1406.0,155.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
968,69,POPLATEK MESICNE,1,69,39,30,M,north Moravia,42821,3,48.4,8173,7.01,124,1358,148.14,-53.68,14273.67,201490.8,5596.966666666666,204575.2,3527.1586206896554,58,36.0,94,4319.851063829788,23130.0,6.0,5878.304534742216,-3084.4000000000233,17498.2,10698.029787234043,31461.2,-4384.8,9368.665562691134,35846.0,16041.2,9.08,11936.099999999999,18.0,364,364,3.913978494623656,7.833333333333333,3.0,4.833333333333333,406066.00000000006,51,0.0,12.0,0.0,7.0,173123.2,0.0,200460.0,0.0,0.3333333333333333,None,1.0,4492.0,4492.0,4492.0,4492.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,215616.0,48.0,4492.0,0,0
4344,54,POPLATEK MESICNE,1,54,71,70,M,south Moravia,387570,1,100.0,9897,1.96,140,18696,22.5,-0.13,387570.0,71692.4,2987.183333333333,53693.2,1342.33,40,24.0,64,1959.15,6400.0,14.6,2155.414705061105,17999.199999999997,49368.3,34280.634375,50430.4,21632.7,8248.944032934285,28797.7,29769.2,65.84,32185.0,0.0,362,362,5.746031746031746,5.333333333333333,2.0,3.3333333333333335,125385.6,28,0.0,0.0,12.0,12.0,32165.2,0.0,0.0,0.0,0.0,None,1.0,1794.0,1794.0,1794.0,1794.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157,52,POPLATEK MESICNE,1,52,53,50,F,east Bohemia,139012,10,61.9,8363,3.49,108,2799,38.49,9.17,13901.2,138530.1,5328.08076923077,151623.2,3610.0761904761907,42,26.0,68,4266.960294117647,15534.0,14.6,4499.215580259924,-13093.100000000006,25937.2,20757.951470588236,32715.9,5496.0,6418.87913460167,27219.9,32715.9,-20.72,19714.65,0.0,360,360,5.373134328358209,5.666666666666667,2.1666666666666665,3.5,290153.3,30,0.0,14.0,0.0,12.0,68775.2,0.0,137428.0,0.0,0.5384615384615384,None,1.0,6904.0,6904.0,6904.0,6904.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3779,6,POPLATEK MESICNE,1,6,47,40,M,central Bohemia,77963,4,51.5,8546,4.02,126,3120,36.27,18.18,19490.75,197086.0,8211.916666666666,178007.2,2342.2000000000003,76,24.0,100,3750.9320000000002,22548.0,14.6,5270.78690582748,19078.79999999999,47491.6,33238.163,55037.0,17283.5,8947.13542677101,37753.5,26212.7,81.18,32660.65,0.0,363,363,3.6666666666666665,8.333333333333334,2.0,6.333333333333333,375093.2,40,0.0,12.0,0.0,36.0,113975.2,0.0,195416.0,0.0,0.5,None,3.0,5336.0,1778.6666666666667,3649.0,811.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
9433,72,POPLATEK TYDNE,1,72,51,50,F,north Moravia,226122,4,62.6,8994,4.79,110,9208,26.05,-4.8,56530.5,335787.6,8189.941463414633,306734.0,7133.3488372093025,43,41.0,84,7649.066666666667,47100.0,30.0,10328.813942166233,29053.599999999977,56048.3,28960.710714285717,60742.0,-1622.1,15107.304148066027,62364.1,50589.0,10.79,30536.8,1.0,357,357,4.301204819277109,7.0,3.4166666666666665,3.5833333333333335,642521.6,43,0.0,5.0,12.0,0.0,306734.0,0.0,25600.0,0.0,0.12195121951219512,None,1.0,2362.4,2362.4,2362.4,2362.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
967,76,POPLATEK TYDNE,1,76,17,10,M,north Moravia,127369,7,51.2,8369,5.88,107,2807,24.31,-24.87,18195.57,284064.4,9795.324137931035,263590.0,6130.0,43,29.0,72,7606.311111111111,30344.0,30.0,8112.963696933576,20474.400000000023,51548.8,35325.45694444444,69304.4,19217.1,12042.512055482028,50087.299999999996,24144.4,113.5,37523.350000000006,0.0,365,365,5.140845070422535,6.0,2.4166666666666665,3.5833333333333335,547654.4,31,0.0,5.0,12.0,12.0,112642.0,0.0,19500.0,0.0,0.1724137931034483,junior,1.0,12579.0,12579.0,12579.0,12579.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4638,33,POPLATEK MESICNE,1,33,28,20,F,north Bohemia,133777,11,84.7,8705,7.61,116,4859,32.35,4.49,12161.55,265646.7,11068.612500000001,225775.2,3179.9323943661975,71,24.0,95,5172.862105263158,30370.5,7.0,7513.343605513205,39871.5,77936.6,47778.38947368421,84018.4,15782.2,16467.91678553201,68236.2,33865.2,130.14,46760.1,0.0,361,361,3.8404255319148937,7.916666666666667,2.0,5.916666666666667,491421.9,35,0.0,12.0,0.0,36.0,149095.2,0.0,263211.0,0.0,0.5,None,3.0,6390.0,2130.0,5500.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
268,39,POPLATEK MESICNE,1,39,14,10,F,north Bohemia,119895,4,89.9,10446,9.4,90,4743,28.07,-4.12,29973.75,89239.7,5577.48125,103300.0,10330.0,10,16.0,26,7405.373076923077,45285.0,173.9,12485.720448914677,-14060.300000000003,26907.0,36057.85,71685.9,24480.6,13638.372614480075,47205.299999999996,33267.5,-19.12,31672.1,0.0,357,357,14.28,2.1666666666666665,1.3333333333333333,0.8333333333333334,192539.7,8,2.0,4.0,0.0,0.0,101500.0,1800.0,86472.0,0.2,0.25,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
